organization_id,source_system,source_record_id,contact_id,company_id,first_name,last_name,job_title,email,region,lifecycle_stage,created_date,source_updated_at,ingested_at,normalized_at
org_northstar_001,hubspot,hub_contact_694,con_00694,cmp_0133,Alex,Lee,CFO,alex.lee694@example.com,Asia Pacific,MQL,2025-04-16,2025-04-16T09:30:00Z,2025-04-16T09:35:00Z,2025-04-16T09:40:00Z
org_northstar_001,hubspot,hub_contact_695,con_00695,cmp_0129,Alex,Martin,COO,alex.martin695@example.com,Asia Pacific,SQL,2026-04-02,2026-04-02T09:30:00Z,2026-04-02T09:35:00Z,2026-04-02T09:40:00Z
org_northstar_001,hubspot,hub_contact_696,con_00696,cmp_0001,Sam,Wilson,VP Marketing,sam.wilson696@example.com,North America,lead,2025-02-08,2025-02-08T09:30:00Z,2025-02-08T09:35:00Z,2025-02-08T09:40:00Z
org_northstar_001,hubspot,hub_contact_697,con_00697,cmp_0169,Drew,Smith,Analyst,drew.smith697@example.com,North America,SQL,2026-02-05,2026-02-05T09:30:00Z,2026-02-05T09:35:00Z,2026-02-05T09:40:00Z
org_northstar_001,hubspot,hub_contact_698,con_00698,cmp_0252,Avery,Wilson,CFO,avery.wilson698@example.com,North America,MQL,2026-05-05,2026-05-05T09:30:00Z,2026-05-05T09:35:00Z,2026-05-05T09:40:00Z
org_northstar_001,hubspot,hub_contact_699,con_00699,cmp_0002,Robin,Martin,CFO,robin.martin699@example.com,North America,MQL,2026-01-29,2026-01-29T09:30:00Z,2026-01-29T09:35:00Z,2026-01-29T09:40:00Z
org_northstar_001,hubspot,hub_contact_700,con_00700,cmp_0184,Sam,Nguyen,Finance Manager,sam.nguyen700@example.com,North America,subscriber,2025-12-08,2025-12-08T09:30:00Z,2025-12-08T09:35:00Z,2025-12-08T09:40:00Z
org_northstar_001,hubspot,hub_contact_701,con_00701,cmp_0047,Jamie,Brown,CFO,jamie.brown701@example.com,Asia Pacific,customer,2026-01-10,2026-01-10T09:30:00Z,2026-01-10T09:35:00Z,2026-01-10T09:40:00Z
org_northstar_001,hubspot,hub_contact_702,con_00702,cmp_0149,Taylor,Clark,CEO,taylor.clark702@example.com,Latin America,customer,2025-07-27,2025-07-27T09:30:00Z,2025-07-27T09:35:00Z,2025-07-27T09:40:00Z
org_northstar_001,hubspot,hub_contact_703,con_00703,cmp_0098,Robin,Wilson,CFO,robin.wilson703@example.com,North America,SQL,2025-11-03,2025-11-03T09:30:00Z,2025-11-03T09:35:00Z,2025-11-03T09:40:00Z
org_northstar_001,hubspot,hub_contact_704,con_00704,cmp_0184,Jordan,Jones,Sales Manager,jordan.jones704@example.com,North America,SQL,2026-05-14,2026-05-14T09:30:00Z,2026-05-14T09:35:00Z,2026-05-14T09:40:00Z
org_northstar_001,hubspot,hub_contact_705,con_00705,cmp_0072,Morgan,Smith,IT Manager,morgan.smith705@example.com,Asia Pacific,lead,2025-02-06,2025-02-06T09:30:00Z,2025-02-06T09:35:00Z,2025-02-06T09:40:00Z
org_northstar_001,hubspot,hub_contact_706,con_00706,cmp_0200,Jamie,Jones,VP Marketing,jamie.jones706@example.com,Europe,MQL,2025-03-06,2025-03-06T09:30:00Z,2025-03-06T09:35:00Z,2025-03-06T09:40:00Z
org_northstar_001,hubspot,hub_contact_707,con_00707,cmp_0231,Alex,Brown,CEO,alex.brown707@example.com,North America,lead,2025-01-17,2025-01-17T09:30:00Z,2025-01-17T09:35:00Z,2025-01-17T09:40:00Z
org_northstar_001,hubspot,hub_contact_708,con_00708,cmp_0022,Jordan,Garcia,Analyst,jordan.garcia708@example.com,Latin America,MQL,2026-02-20,2026-02-20T09:30:00Z,2026-02-20T09:35:00Z,2026-02-20T09:40:00Z
org_northstar_001,hubspot,hub_contact_709,con_00709,cmp_0275,Robin,Kim,VP Sales,robin.kim709@example.com,North America,customer,2025-06-02,2025-06-02T09:30:00Z,2025-06-02T09:35:00Z,2025-06-02T09:40:00Z
org_northstar_001,hubspot,hub_contact_710,con_00710,cmp_0019,Cameron,Jones,CEO,cameron.jones710@example.com,Asia Pacific,MQL,2025-05-25,2025-05-25T09:30:00Z,2025-05-25T09:35:00Z,2025-05-25T09:40:00Z
org_northstar_001,hubspot,hub_contact_711,con_00711,cmp_0024,Robin,Jones,COO,robin.jones711@example.com,North America,subscriber,2025-09-06,2025-09-06T09:30:00Z,2025-09-06T09:35:00Z,2025-09-06T09:40:00Z
org_northstar_001,hubspot,hub_contact_712,con_00712,cmp_0026,Jordan,Martin,IT Manager,jordan.martin712@example.com,Europe,lead,2025-11-11,2025-11-11T09:30:00Z,2025-11-11T09:35:00Z,2025-11-11T09:40:00Z
org_northstar_001,hubspot,hub_contact_713,con_00713,cmp_0033,Jordan,Martin,IT Manager,jordan.martin713@example.com,Europe,SQL,2025-04-19,2025-04-19T09:30:00Z,2025-04-19T09:35:00Z,2025-04-19T09:40:00Z
org_northstar_001,hubspot,hub_contact_714,con_00714,cmp_0113,Morgan,Wilson,Director Operations,morgan.wilson714@example.com,North America,customer,2025-03-06,2025-03-06T09:30:00Z,2025-03-06T09:35:00Z,2025-03-06T09:40:00Z
org_northstar_001,hubspot,hub_contact_715,con_00715,cmp_0206,Jordan,Jones,IT Manager,jordan.jones715@example.com,North America,MQL,2025-11-29,2025-11-29T09:30:00Z,2025-11-29T09:35:00Z,2025-11-29T09:40:00Z
org_northstar_001,hubspot,hub_contact_716,con_00716,cmp_0165,Alex,Kim,COO,alex.kim716@example.com,Europe,lead,2025-08-07,2025-08-07T09:30:00Z,2025-08-07T09:35:00Z,2025-08-07T09:40:00Z
org_northstar_001,hubspot,hub_contact_717,con_00717,cmp_0062,Taylor,Wilson,COO,taylor.wilson717@example.com,Asia Pacific,SQL,2025-10-08,2025-10-08T09:30:00Z,2025-10-08T09:35:00Z,2025-10-08T09:40:00Z
org_northstar_001,hubspot,hub_contact_718,con_00718,cmp_0284,Cameron,Garcia,IT Manager,cameron.garcia718@example.com,North America,subscriber,2025-06-18,2025-06-18T09:30:00Z,2025-06-18T09:35:00Z,2025-06-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_719,con_00719,cmp_0052,Taylor,Smith,Sales Manager,taylor.smith719@example.com,Europe,subscriber,2026-01-21,2026-01-21T09:30:00Z,2026-01-21T09:35:00Z,2026-01-21T09:40:00Z
org_northstar_001,hubspot,hub_contact_720,con_00720,cmp_0004,Jordan,Davis,IT Manager,jordan.davis720@example.com,North America,customer,2025-07-03,2025-07-03T09:30:00Z,2025-07-03T09:35:00Z,2025-07-03T09:40:00Z
org_northstar_001,hubspot,hub_contact_721,con_00721,cmp_0214,Robin,Patel,VP Sales,robin.patel721@example.com,North America,lead,2026-05-03,2026-05-03T09:30:00Z,2026-05-03T09:35:00Z,2026-05-03T09:40:00Z
org_northstar_001,hubspot,hub_contact_722,con_00722,cmp_0139,Cameron,Wilson,VP Sales,cameron.wilson722@example.com,Latin America,customer,2026-06-20,2026-06-20T09:30:00Z,2026-06-20T09:35:00Z,2026-06-20T09:40:00Z
org_northstar_001,hubspot,hub_contact_723,con_00723,cmp_0020,Robin,Martin,IT Manager,robin.martin723@example.com,Latin America,customer,2025-07-04,2025-07-04T09:30:00Z,2025-07-04T09:35:00Z,2025-07-04T09:40:00Z
org_northstar_001,hubspot,hub_contact_724,con_00724,cmp_0155,Avery,Smith,Analyst,avery.smith724@example.com,North America,lead,2025-12-23,2025-12-23T09:30:00Z,2025-12-23T09:35:00Z,2025-12-23T09:40:00Z
org_northstar_001,hubspot,hub_contact_725,con_00725,cmp_0061,Jordan,Kim,Director Operations,jordan.kim725@example.com,North America,customer,2026-06-27,2026-06-27T09:30:00Z,2026-06-27T09:35:00Z,2026-06-27T09:40:00Z
org_northstar_001,hubspot,hub_contact_726,con_00726,cmp_0277,Morgan,Martin,VP Sales,morgan.martin726@example.com,North America,lead,2026-06-04,2026-06-04T09:30:00Z,2026-06-04T09:35:00Z,2026-06-04T09:40:00Z
org_northstar_001,hubspot,hub_contact_727,con_00727,cmp_0100,Taylor,Jones,Sales Manager,taylor.jones727@example.com,North America,MQL,2025-04-26,2025-04-26T09:30:00Z,2025-04-26T09:35:00Z,2025-04-26T09:40:00Z
org_northstar_001,hubspot,hub_contact_728,con_00728,cmp_0082,Alex,Jones,Director Operations,alex.jones728@example.com,North America,lead,2025-02-14,2025-02-14T09:30:00Z,2025-02-14T09:35:00Z,2025-02-14T09:40:00Z
org_northstar_001,hubspot,hub_contact_729,con_00729,cmp_0223,Riley,Kim,Sales Manager,riley.kim729@example.com,North America,subscriber,2025-09-15,2025-09-15T09:30:00Z,2025-09-15T09:35:00Z,2025-09-15T09:40:00Z
org_northstar_001,hubspot,hub_contact_730,con_00730,cmp_0027,Taylor,Patel,CEO,taylor.patel730@example.com,North America,MQL,2026-07-05,2026-07-05T09:30:00Z,2026-07-05T09:35:00Z,2026-07-05T09:40:00Z
org_northstar_001,hubspot,hub_contact_731,con_00731,cmp_0060,Morgan,Davis,Sales Manager,morgan.davis731@example.com,North America,MQL,2025-03-14,2025-03-14T09:30:00Z,2025-03-14T09:35:00Z,2025-03-14T09:40:00Z
org_northstar_001,hubspot,hub_contact_732,con_00732,cmp_0167,Morgan,Davis,Director Operations,morgan.davis732@example.com,Asia Pacific,lead,2026-03-06,2026-03-06T09:30:00Z,2026-03-06T09:35:00Z,2026-03-06T09:40:00Z
org_northstar_001,hubspot,hub_contact_733,con_00733,cmp_0057,Morgan,Lee,VP Sales,morgan.lee733@example.com,North America,SQL,2025-11-30,2025-11-30T09:30:00Z,2025-11-30T09:35:00Z,2025-11-30T09:40:00Z
org_northstar_001,hubspot,hub_contact_734,con_00734,cmp_0103,Morgan,Lee,Sales Manager,morgan.lee734@example.com,North America,MQL,2026-01-20,2026-01-20T09:30:00Z,2026-01-20T09:35:00Z,2026-01-20T09:40:00Z
org_northstar_001,hubspot,hub_contact_735,con_00735,cmp_0028,Taylor,Garcia,IT Manager,taylor.garcia735@example.com,North America,MQL,2026-03-23,2026-03-23T09:30:00Z,2026-03-23T09:35:00Z,2026-03-23T09:40:00Z
org_northstar_001,hubspot,hub_contact_736,con_00736,cmp_0199,Taylor,Martin,VP Sales,taylor.martin736@example.com,North America,SQL,2026-01-18,2026-01-18T09:30:00Z,2026-01-18T09:35:00Z,2026-01-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_737,con_00737,cmp_0139,Riley,Patel,CEO,riley.patel737@example.com,Latin America,SQL,2025-07-27,2025-07-27T09:30:00Z,2025-07-27T09:35:00Z,2025-07-27T09:40:00Z
org_northstar_001,hubspot,hub_contact_738,con_00738,cmp_0031,Taylor,Lee,Sales Manager,taylor.lee738@example.com,North America,MQL,2025-10-15,2025-10-15T09:30:00Z,2025-10-15T09:35:00Z,2025-10-15T09:40:00Z
org_northstar_001,hubspot,hub_contact_739,con_00739,cmp_0088,Morgan,Nguyen,IT Manager,morgan.nguyen739@example.com,North America,lead,2025-12-18,2025-12-18T09:30:00Z,2025-12-18T09:35:00Z,2025-12-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_740,con_00740,cmp_0088,Jamie,Garcia,CFO,jamie.garcia740@example.com,North America,MQL,2026-08-15,2026-08-15T09:30:00Z,2026-08-15T09:35:00Z,2026-08-15T09:40:00Z
org_northstar_001,hubspot,hub_contact_741,con_00741,cmp_0268,Morgan,Kim,Sales Manager,morgan.kim741@example.com,North America,customer,2026-05-16,2026-05-16T09:30:00Z,2026-05-16T09:35:00Z,2026-05-16T09:40:00Z
org_northstar_001,hubspot,hub_contact_742,con_00742,cmp_0143,Robin,Wilson,VP Sales,robin.wilson742@example.com,North America,lead,2025-01-15,2025-01-15T09:30:00Z,2025-01-15T09:35:00Z,2025-01-15T09:40:00Z
org_northstar_001,hubspot,hub_contact_743,con_00743,cmp_0223,Morgan,Kim,COO,morgan.kim743@example.com,North America,customer,2026-08-17,2026-08-17T09:30:00Z,2026-08-17T09:35:00Z,2026-08-17T09:40:00Z
org_northstar_001,hubspot,hub_contact_744,con_00744,cmp_0003,Alex,Smith,Sales Manager,alex.smith744@example.com,North America,SQL,2026-03-04,2026-03-04T09:30:00Z,2026-03-04T09:35:00Z,2026-03-04T09:40:00Z
org_northstar_001,hubspot,hub_contact_745,con_00745,cmp_0259,Avery,Clark,Finance Manager,avery.clark745@example.com,Asia Pacific,MQL,2025-02-04,2025-02-04T09:30:00Z,2025-02-04T09:35:00Z,2025-02-04T09:40:00Z
org_northstar_001,hubspot,hub_contact_746,con_00746,cmp_0051,Cameron,Garcia,CFO,cameron.garcia746@example.com,Latin America,MQL,2026-04-09,2026-04-09T09:30:00Z,2026-04-09T09:35:00Z,2026-04-09T09:40:00Z
org_northstar_001,hubspot,hub_contact_747,con_00747,cmp_0007,Morgan,Patel,Director Operations,morgan.patel747@example.com,Europe,lead,2026-02-21,2026-02-21T09:30:00Z,2026-02-21T09:35:00Z,2026-02-21T09:40:00Z
org_northstar_001,hubspot,hub_contact_748,con_00748,cmp_0047,Cameron,Jones,VP Marketing,cameron.jones748@example.com,Asia Pacific,lead,2025-01-17,2025-01-17T09:30:00Z,2025-01-17T09:35:00Z,2025-01-17T09:40:00Z
org_northstar_001,hubspot,hub_contact_749,con_00749,cmp_0236,Robin,Kim,CEO,robin.kim749@example.com,North America,customer,2026-08-08,2026-08-08T09:30:00Z,2026-08-08T09:35:00Z,2026-08-08T09:40:00Z
org_northstar_001,hubspot,hub_contact_750,con_00750,cmp_0238,Robin,Wilson,COO,robin.wilson750@example.com,Europe,SQL,2025-05-22,2025-05-22T09:30:00Z,2025-05-22T09:35:00Z,2025-05-22T09:40:00Z
org_northstar_001,hubspot,hub_contact_751,con_00751,cmp_0190,Robin,Jones,CEO,robin.jones751@example.com,Latin America,customer,2026-04-21,2026-04-21T09:30:00Z,2026-04-21T09:35:00Z,2026-04-21T09:40:00Z
org_northstar_001,hubspot,hub_contact_752,con_00752,cmp_0037,Robin,Brown,Analyst,robin.brown752@example.com,North America,subscriber,2026-01-30,2026-01-30T09:30:00Z,2026-01-30T09:35:00Z,2026-01-30T09:40:00Z
org_northstar_001,hubspot,hub_contact_753,con_00753,cmp_0219,Robin,Kim,Analyst,robin.kim753@example.com,Europe,MQL,2025-10-04,2025-10-04T09:30:00Z,2025-10-04T09:35:00Z,2025-10-04T09:40:00Z
org_northstar_001,hubspot,hub_contact_754,con_00754,cmp_0107,Drew,Brown,CEO,drew.brown754@example.com,North America,MQL,2025-03-24,2025-03-24T09:30:00Z,2025-03-24T09:35:00Z,2025-03-24T09:40:00Z
org_northstar_001,hubspot,hub_contact_755,con_00755,cmp_0187,Jordan,Wilson,Director Operations,jordan.wilson755@example.com,North America,MQL,2025-02-22,2025-02-22T09:30:00Z,2025-02-22T09:35:00Z,2025-02-22T09:40:00Z
org_northstar_001,hubspot,hub_contact_756,con_00756,cmp_0021,Riley,Patel,Analyst,riley.patel756@example.com,North America,SQL,2026-01-10,2026-01-10T09:30:00Z,2026-01-10T09:35:00Z,2026-01-10T09:40:00Z
org_northstar_001,hubspot,hub_contact_757,con_00757,cmp_0288,Taylor,Brown,VP Sales,taylor.brown757@example.com,Asia Pacific,MQL,2025-07-29,2025-07-29T09:30:00Z,2025-07-29T09:35:00Z,2025-07-29T09:40:00Z
org_northstar_001,hubspot,hub_contact_758,con_00758,cmp_0245,Robin,Garcia,VP Sales,robin.garcia758@example.com,North America,lead,2026-08-18,2026-08-18T09:30:00Z,2026-08-18T09:35:00Z,2026-08-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_759,con_00759,cmp_0137,Sam,Wilson,VP Marketing,sam.wilson759@example.com,North America,subscriber,2026-05-31,2026-05-31T09:30:00Z,2026-05-31T09:35:00Z,2026-05-31T09:40:00Z
org_northstar_001,hubspot,hub_contact_760,con_00760,cmp_0191,Cameron,Martin,Analyst,cameron.martin760@example.com,Europe,MQL,2025-12-20,2025-12-20T09:30:00Z,2025-12-20T09:35:00Z,2025-12-20T09:40:00Z
org_northstar_001,hubspot,hub_contact_761,con_00761,cmp_0063,Robin,Clark,Analyst,robin.clark761@example.com,Asia Pacific,customer,2026-04-27,2026-04-27T09:30:00Z,2026-04-27T09:35:00Z,2026-04-27T09:40:00Z
org_northstar_001,hubspot,hub_contact_762,con_00762,cmp_0232,Sam,Davis,CFO,sam.davis762@example.com,North America,lead,2026-01-12,2026-01-12T09:30:00Z,2026-01-12T09:35:00Z,2026-01-12T09:40:00Z
org_northstar_001,hubspot,hub_contact_763,con_00763,cmp_0235,Jordan,Wilson,COO,jordan.wilson763@example.com,North America,lead,2025-03-31,2025-03-31T09:30:00Z,2025-03-31T09:35:00Z,2025-03-31T09:40:00Z
org_northstar_001,hubspot,hub_contact_764,con_00764,cmp_0040,Taylor,Nguyen,CFO,taylor.nguyen764@example.com,North America,SQL,2025-04-22,2025-04-22T09:30:00Z,2025-04-22T09:35:00Z,2025-04-22T09:40:00Z
org_northstar_001,hubspot,hub_contact_765,con_00765,cmp_0255,Morgan,Clark,CEO,morgan.clark765@example.com,North America,lead,2025-06-04,2025-06-04T09:30:00Z,2025-06-04T09:35:00Z,2025-06-04T09:40:00Z
org_northstar_001,hubspot,hub_contact_766,con_00766,cmp_0278,Cameron,Brown,Finance Manager,cameron.brown766@example.com,Asia Pacific,MQL,2025-05-16,2025-05-16T09:30:00Z,2025-05-16T09:35:00Z,2025-05-16T09:40:00Z
org_northstar_001,hubspot,hub_contact_767,con_00767,cmp_0011,Morgan,Lee,CEO,morgan.lee767@example.com,Asia Pacific,customer,2025-10-26,2025-10-26T09:30:00Z,2025-10-26T09:35:00Z,2025-10-26T09:40:00Z
org_northstar_001,hubspot,hub_contact_768,con_00768,cmp_0119,Sam,Brown,Finance Manager,sam.brown768@example.com,North America,MQL,2026-06-17,2026-06-17T09:30:00Z,2026-06-17T09:35:00Z,2026-06-17T09:40:00Z
org_northstar_001,hubspot,hub_contact_769,con_00769,cmp_0168,Drew,Jones,Analyst,drew.jones769@example.com,Asia Pacific,customer,2026-05-13,2026-05-13T09:30:00Z,2026-05-13T09:35:00Z,2026-05-13T09:40:00Z
org_northstar_001,hubspot,hub_contact_770,con_00770,cmp_0228,Casey,Kim,COO,casey.kim770@example.com,North America,customer,2026-04-14,2026-04-14T09:30:00Z,2026-04-14T09:35:00Z,2026-04-14T09:40:00Z
org_northstar_001,hubspot,hub_contact_771,con_00771,cmp_0157,Casey,Garcia,Sales Manager,casey.garcia771@example.com,North America,lead,2025-06-25,2025-06-25T09:30:00Z,2025-06-25T09:35:00Z,2025-06-25T09:40:00Z
org_northstar_001,hubspot,hub_contact_772,con_00772,cmp_0148,Taylor,Brown,VP Marketing,taylor.brown772@example.com,Europe,MQL,2025-02-18,2025-02-18T09:30:00Z,2025-02-18T09:35:00Z,2025-02-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_773,con_00773,cmp_0086,Robin,Clark,VP Marketing,robin.clark773@example.com,Europe,lead,2025-06-14,2025-06-14T09:30:00Z,2025-06-14T09:35:00Z,2025-06-14T09:40:00Z
org_northstar_001,hubspot,hub_contact_774,con_00774,cmp_0090,Taylor,Garcia,CFO,taylor.garcia774@example.com,North America,subscriber,2025-06-07,2025-06-07T09:30:00Z,2025-06-07T09:35:00Z,2025-06-07T09:40:00Z
org_northstar_001,hubspot,hub_contact_775,con_00775,cmp_0163,Taylor,Martin,VP Marketing,taylor.martin775@example.com,North America,lead,2026-08-12,2026-08-12T09:30:00Z,2026-08-12T09:35:00Z,2026-08-12T09:40:00Z
org_northstar_001,hubspot,hub_contact_776,con_00776,cmp_0106,Robin,Smith,Director Operations,robin.smith776@example.com,North America,customer,2026-07-30,2026-07-30T09:30:00Z,2026-07-30T09:35:00Z,2026-07-30T09:40:00Z
org_northstar_001,hubspot,hub_contact_777,con_00777,cmp_0076,Cameron,Clark,COO,cameron.clark777@example.com,North America,MQL,2026-01-17,2026-01-17T09:30:00Z,2026-01-17T09:35:00Z,2026-01-17T09:40:00Z
org_northstar_001,hubspot,hub_contact_778,con_00778,cmp_0063,Avery,Martin,COO,avery.martin778@example.com,Asia Pacific,customer,2025-01-26,2025-01-26T09:30:00Z,2025-01-26T09:35:00Z,2025-01-26T09:40:00Z
org_northstar_001,hubspot,hub_contact_779,con_00779,cmp_0164,Alex,Davis,Analyst,alex.davis779@example.com,North America,customer,2025-06-09,2025-06-09T09:30:00Z,2025-06-09T09:35:00Z,2025-06-09T09:40:00Z
org_northstar_001,hubspot,hub_contact_780,con_00780,cmp_0170,Cameron,Nguyen,IT Manager,cameron.nguyen780@example.com,North America,SQL,2025-10-30,2025-10-30T09:30:00Z,2025-10-30T09:35:00Z,2025-10-30T09:40:00Z
org_northstar_001,hubspot,hub_contact_781,con_00781,cmp_0290,Riley,Davis,CFO,riley.davis781@example.com,Asia Pacific,SQL,2026-03-29,2026-03-29T09:30:00Z,2026-03-29T09:35:00Z,2026-03-29T09:40:00Z
org_northstar_001,hubspot,hub_contact_782,con_00782,cmp_0021,Sam,Clark,CFO,sam.clark782@example.com,North America,lead,2025-05-23,2025-05-23T09:30:00Z,2025-05-23T09:35:00Z,2025-05-23T09:40:00Z
org_northstar_001,hubspot,hub_contact_783,con_00783,cmp_0206,Cameron,Brown,CFO,cameron.brown783@example.com,North America,lead,2025-08-14,2025-08-14T09:30:00Z,2025-08-14T09:35:00Z,2025-08-14T09:40:00Z
org_northstar_001,hubspot,hub_contact_784,con_00784,cmp_0100,Jamie,Garcia,VP Marketing,jamie.garcia784@example.com,North America,lead,2026-08-21,2026-08-21T09:30:00Z,2026-08-21T09:35:00Z,2026-08-21T09:40:00Z
org_northstar_001,hubspot,hub_contact_785,con_00785,cmp_0043,Cameron,Jones,CFO,cameron.jones785@example.com,North America,customer,2026-07-06,2026-07-06T09:30:00Z,2026-07-06T09:35:00Z,2026-07-06T09:40:00Z
org_northstar_001,hubspot,hub_contact_786,con_00786,cmp_0202,Cameron,Brown,IT Manager,cameron.brown786@example.com,Europe,MQL,2025-07-19,2025-07-19T09:30:00Z,2025-07-19T09:35:00Z,2025-07-19T09:40:00Z
org_northstar_001,hubspot,hub_contact_787,con_00787,cmp_0029,Avery,Patel,Finance Manager,avery.patel787@example.com,Latin America,lead,2026-01-05,2026-01-05T09:30:00Z,2026-01-05T09:35:00Z,2026-01-05T09:40:00Z
org_northstar_001,hubspot,hub_contact_788,con_00788,cmp_0191,Casey,Brown,Director Operations,casey.brown788@example.com,Europe,lead,2025-01-13,2025-01-13T09:30:00Z,2025-01-13T09:35:00Z,2025-01-13T09:40:00Z
org_northstar_001,hubspot,hub_contact_789,con_00789,cmp_0229,Jordan,Garcia,Sales Manager,jordan.garcia789@example.com,North America,SQL,2026-07-29,2026-07-29T09:30:00Z,2026-07-29T09:35:00Z,2026-07-29T09:40:00Z
org_northstar_001,hubspot,hub_contact_790,con_00790,cmp_0213,Casey,Patel,Finance Manager,casey.patel790@example.com,North America,SQL,2026-03-30,2026-03-30T09:30:00Z,2026-03-30T09:35:00Z,2026-03-30T09:40:00Z
org_northstar_001,hubspot,hub_contact_791,con_00791,cmp_0213,Drew,Kim,CFO,drew.kim791@example.com,North America,lead,2025-05-23,2025-05-23T09:30:00Z,2025-05-23T09:35:00Z,2025-05-23T09:40:00Z
org_northstar_001,hubspot,hub_contact_792,con_00792,cmp_0156,Jamie,Brown,CFO,jamie.brown792@example.com,North America,customer,2026-05-02,2026-05-02T09:30:00Z,2026-05-02T09:35:00Z,2026-05-02T09:40:00Z
org_northstar_001,hubspot,hub_contact_793,con_00793,cmp_0193,Alex,Wilson,VP Marketing,alex.wilson793@example.com,North America,MQL,2025-04-01,2025-04-01T09:30:00Z,2025-04-01T09:35:00Z,2025-04-01T09:40:00Z
org_northstar_001,hubspot,hub_contact_794,con_00794,cmp_0285,Robin,Kim,COO,robin.kim794@example.com,North America,lead,2026-04-19,2026-04-19T09:30:00Z,2026-04-19T09:35:00Z,2026-04-19T09:40:00Z
org_northstar_001,hubspot,hub_contact_795,con_00795,cmp_0196,Jamie,Martin,CEO,jamie.martin795@example.com,North America,customer,2025-10-24,2025-10-24T09:30:00Z,2025-10-24T09:35:00Z,2025-10-24T09:40:00Z
org_northstar_001,hubspot,hub_contact_796,con_00796,cmp_0155,Casey,Martin,Analyst,casey.martin796@example.com,North America,SQL,2026-08-23,2026-08-23T09:30:00Z,2026-08-23T09:35:00Z,2026-08-23T09:40:00Z
org_northstar_001,hubspot,hub_contact_797,con_00797,cmp_0115,Alex,Patel,VP Marketing,alex.patel797@example.com,Latin America,lead,2025-01-28,2025-01-28T09:30:00Z,2025-01-28T09:35:00Z,2025-01-28T09:40:00Z
org_northstar_001,hubspot,hub_contact_798,con_00798,cmp_0242,Sam,Jones,VP Marketing,sam.jones798@example.com,North America,MQL,2025-05-08,2025-05-08T09:30:00Z,2025-05-08T09:35:00Z,2025-05-08T09:40:00Z
org_northstar_001,hubspot,hub_contact_799,con_00799,cmp_0252,Alex,Lee,VP Marketing,alex.lee799@example.com,North America,MQL,2025-09-08,2025-09-08T09:30:00Z,2025-09-08T09:35:00Z,2025-09-08T09:40:00Z
org_northstar_001,hubspot,hub_contact_800,con_00800,cmp_0035,Drew,Martin,IT Manager,drew.martin800@example.com,North America,MQL,2026-01-06,2026-01-06T09:30:00Z,2026-01-06T09:35:00Z,2026-01-06T09:40:00Z
org_northstar_001,hubspot,hub_contact_801,con_00801,cmp_0133,Robin,Lee,Director Operations,robin.lee801@example.com,Asia Pacific,MQL,2026-05-03,2026-05-03T09:30:00Z,2026-05-03T09:35:00Z,2026-05-03T09:40:00Z
org_northstar_001,hubspot,hub_contact_802,con_00802,cmp_0295,Casey,Patel,IT Manager,casey.patel802@example.com,Europe,subscriber,2025-01-18,2025-01-18T09:30:00Z,2025-01-18T09:35:00Z,2025-01-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_803,con_00803,cmp_0164,Robin,Patel,Director Operations,robin.patel803@example.com,North America,lead,2026-04-18,2026-04-18T09:30:00Z,2026-04-18T09:35:00Z,2026-04-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_804,con_00804,cmp_0140,Avery,Jones,Director Operations,avery.jones804@example.com,North America,subscriber,2026-01-05,2026-01-05T09:30:00Z,2026-01-05T09:35:00Z,2026-01-05T09:40:00Z
org_northstar_001,hubspot,hub_contact_805,con_00805,cmp_0150,Sam,Lee,Analyst,sam.lee805@example.com,Asia Pacific,lead,2026-06-27,2026-06-27T09:30:00Z,2026-06-27T09:35:00Z,2026-06-27T09:40:00Z
org_northstar_001,hubspot,hub_contact_806,con_00806,cmp_0094,Drew,Patel,Analyst,drew.patel806@example.com,North America,lead,2025-04-07,2025-04-07T09:30:00Z,2025-04-07T09:35:00Z,2025-04-07T09:40:00Z
org_northstar_001,hubspot,hub_contact_807,con_00807,cmp_0162,Casey,Jones,Director Operations,casey.jones807@example.com,North America,subscriber,2025-11-05,2025-11-05T09:30:00Z,2025-11-05T09:35:00Z,2025-11-05T09:40:00Z
org_northstar_001,hubspot,hub_contact_808,con_00808,cmp_0297,Taylor,Smith,COO,taylor.smith808@example.com,North America,MQL,2025-12-27,2025-12-27T09:30:00Z,2025-12-27T09:35:00Z,2025-12-27T09:40:00Z
org_northstar_001,hubspot,hub_contact_809,con_00809,cmp_0191,Avery,Brown,COO,avery.brown809@example.com,Europe,subscriber,2026-05-12,2026-05-12T09:30:00Z,2026-05-12T09:35:00Z,2026-05-12T09:40:00Z
org_northstar_001,hubspot,hub_contact_810,con_00810,cmp_0080,Morgan,Garcia,Analyst,morgan.garcia810@example.com,North America,MQL,2026-05-31,2026-05-31T09:30:00Z,2026-05-31T09:35:00Z,2026-05-31T09:40:00Z
